control_id,layer,context,metric,expected,actual,difference,tolerance,status,source
STRUCT-001,datos,global,celdas_cohorte_horizonte,120,120,0,0,PASS,seguimiento_*.csv.gz
DIM-Institucion-2017-1-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=1,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-1-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=1,Carrera,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-1-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=1,Institucion,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=1,EducacionSuperior,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-2-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=2,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-2-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=2,Carrera,7545,7545,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-2-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=2,Institucion,7825,7825,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=2,EducacionSuperior,8605,8605,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-3-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=3,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-3-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=3,Carrera,4177,4177,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-3-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=3,Institucion,5000,5000,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=3,EducacionSuperior,6217,6217,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-4-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=4,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-4-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=4,Carrera,1765,1765,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-4-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=4,Institucion,2664,2664,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=4,EducacionSuperior,4082,4082,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-5-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=5,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-5-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=5,Carrera,827,827,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-5-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=5,Institucion,1552,1552,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-5-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=5,EducacionSuperior,3306,3306,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-6-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=6,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-6-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=6,Carrera,340,340,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-6-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=6,Institucion,869,869,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-6-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=6,EducacionSuperior,2741,2741,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-7-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=7,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-7-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=7,Carrera,215,215,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-7-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=7,Institucion,625,625,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-7-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=7,EducacionSuperior,2415,2415,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-8-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=8,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-8-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=8,Carrera,109,109,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-8-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=8,Institucion,424,424,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-8-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=8,EducacionSuperior,2185,2185,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-9-Base,dimensiones,dimension=Institucion;cohorte=2017;horizonte=9,Base,13882,13882,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-9-Carrera,dimensiones,dimension=Institucion;cohorte=2017;horizonte=9,Carrera,71,71,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-9-Institucion,dimensiones,dimension=Institucion;cohorte=2017;horizonte=9,Institucion,339,339,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2017-9-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2017;horizonte=9,EducacionSuperior,2176,2176,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-1-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=1,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-1-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=1,Carrera,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-1-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=1,Institucion,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=1,EducacionSuperior,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-2-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=2,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-2-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=2,Carrera,10087,10087,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-2-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=2,Institucion,10328,10328,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=2,EducacionSuperior,11041,11041,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-3-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=3,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-3-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=3,Carrera,5901,5901,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-3-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=3,Institucion,6597,6597,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=3,EducacionSuperior,7863,7863,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-4-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=4,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-4-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=4,Carrera,2568,2568,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-4-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=4,Institucion,3617,3617,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=4,EducacionSuperior,5556,5556,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-5-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=5,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-5-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=5,Carrera,1069,1069,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-5-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=5,Institucion,1925,1925,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-5-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=5,EducacionSuperior,4054,4054,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-6-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=6,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-6-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=6,Carrera,478,478,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-6-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=6,Institucion,1138,1138,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-6-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=6,EducacionSuperior,3275,3275,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-7-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=7,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-7-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=7,Carrera,213,213,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-7-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=7,Institucion,711,711,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-7-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=7,EducacionSuperior,2867,2867,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-8-Base,dimensiones,dimension=Institucion;cohorte=2018;horizonte=8,Base,17130,17130,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-8-Carrera,dimensiones,dimension=Institucion;cohorte=2018;horizonte=8,Carrera,150,150,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-8-Institucion,dimensiones,dimension=Institucion;cohorte=2018;horizonte=8,Institucion,594,594,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2018-8-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2018;horizonte=8,EducacionSuperior,2828,2828,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-1-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=1,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-1-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=1,Carrera,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-1-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=1,Institucion,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=1,EducacionSuperior,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-2-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=2,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-2-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=2,Carrera,10419,10419,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-2-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=2,Institucion,10661,10661,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=2,EducacionSuperior,11365,11365,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-3-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=3,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-3-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=3,Carrera,6830,6830,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-3-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=3,Institucion,7619,7619,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=3,EducacionSuperior,9015,9015,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-4-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=4,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-4-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=4,Carrera,2805,2805,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-4-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=4,Institucion,3920,3920,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=4,EducacionSuperior,5854,5854,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-5-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=5,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-5-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=5,Carrera,1382,1382,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-5-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=5,Institucion,2369,2369,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-5-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=5,EducacionSuperior,4488,4488,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-6-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=6,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-6-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=6,Carrera,413,413,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-6-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=6,Institucion,1145,1145,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-6-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=6,EducacionSuperior,3392,3392,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-7-Base,dimensiones,dimension=Institucion;cohorte=2019;horizonte=7,Base,17822,17822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-7-Carrera,dimensiones,dimension=Institucion;cohorte=2019;horizonte=7,Carrera,228,228,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-7-Institucion,dimensiones,dimension=Institucion;cohorte=2019;horizonte=7,Institucion,822,822,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2019-7-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2019;horizonte=7,EducacionSuperior,3204,3204,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-1-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=1,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-1-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=1,Carrera,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-1-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=1,Institucion,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=1,EducacionSuperior,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-2-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=2,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-2-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=2,Carrera,10794,10794,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-2-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=2,Institucion,11038,11038,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=2,EducacionSuperior,11811,11811,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-3-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=3,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-3-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=3,Carrera,6499,6499,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-3-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=3,Institucion,7174,7174,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=3,EducacionSuperior,8456,8456,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-4-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=4,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-4-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=4,Carrera,3266,3266,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-4-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=4,Institucion,4232,4232,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=4,EducacionSuperior,5927,5927,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-5-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=5,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-5-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=5,Carrera,1399,1399,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-5-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=5,Institucion,2378,2378,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-5-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=5,EducacionSuperior,4426,4426,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-6-Base,dimensiones,dimension=Institucion;cohorte=2020;horizonte=6,Base,16467,16467,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-6-Carrera,dimensiones,dimension=Institucion;cohorte=2020;horizonte=6,Carrera,485,485,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-6-Institucion,dimensiones,dimension=Institucion;cohorte=2020;horizonte=6,Institucion,1207,1207,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2020-6-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2020;horizonte=6,EducacionSuperior,3500,3500,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-1-Base,dimensiones,dimension=Institucion;cohorte=2021;horizonte=1,Base,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-1-Carrera,dimensiones,dimension=Institucion;cohorte=2021;horizonte=1,Carrera,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-1-Institucion,dimensiones,dimension=Institucion;cohorte=2021;horizonte=1,Institucion,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2021;horizonte=1,EducacionSuperior,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-2-Base,dimensiones,dimension=Institucion;cohorte=2021;horizonte=2,Base,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-2-Carrera,dimensiones,dimension=Institucion;cohorte=2021;horizonte=2,Carrera,16097,16097,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-2-Institucion,dimensiones,dimension=Institucion;cohorte=2021;horizonte=2,Institucion,16452,16452,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2021;horizonte=2,EducacionSuperior,17394,17394,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-3-Base,dimensiones,dimension=Institucion;cohorte=2021;horizonte=3,Base,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-3-Carrera,dimensiones,dimension=Institucion;cohorte=2021;horizonte=3,Carrera,11656,11656,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-3-Institucion,dimensiones,dimension=Institucion;cohorte=2021;horizonte=3,Institucion,12415,12415,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2021;horizonte=3,EducacionSuperior,14025,14025,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-4-Base,dimensiones,dimension=Institucion;cohorte=2021;horizonte=4,Base,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-4-Carrera,dimensiones,dimension=Institucion;cohorte=2021;horizonte=4,Carrera,4320,4320,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-4-Institucion,dimensiones,dimension=Institucion;cohorte=2021;horizonte=4,Institucion,5596,5596,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2021;horizonte=4,EducacionSuperior,8016,8016,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-5-Base,dimensiones,dimension=Institucion;cohorte=2021;horizonte=5,Base,24932,24932,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-5-Carrera,dimensiones,dimension=Institucion;cohorte=2021;horizonte=5,Carrera,1958,1958,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-5-Institucion,dimensiones,dimension=Institucion;cohorte=2021;horizonte=5,Institucion,3355,3355,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2021-5-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2021;horizonte=5,EducacionSuperior,6392,6392,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-1-Base,dimensiones,dimension=Institucion;cohorte=2022;horizonte=1,Base,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-1-Carrera,dimensiones,dimension=Institucion;cohorte=2022;horizonte=1,Carrera,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-1-Institucion,dimensiones,dimension=Institucion;cohorte=2022;horizonte=1,Institucion,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2022;horizonte=1,EducacionSuperior,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-2-Base,dimensiones,dimension=Institucion;cohorte=2022;horizonte=2,Base,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-2-Carrera,dimensiones,dimension=Institucion;cohorte=2022;horizonte=2,Carrera,20142,20142,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-2-Institucion,dimensiones,dimension=Institucion;cohorte=2022;horizonte=2,Institucion,20555,20555,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2022;horizonte=2,EducacionSuperior,22103,22103,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-3-Base,dimensiones,dimension=Institucion;cohorte=2022;horizonte=3,Base,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-3-Carrera,dimensiones,dimension=Institucion;cohorte=2022;horizonte=3,Carrera,11806,11806,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-3-Institucion,dimensiones,dimension=Institucion;cohorte=2022;horizonte=3,Institucion,12893,12893,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2022;horizonte=3,EducacionSuperior,15590,15590,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-4-Base,dimensiones,dimension=Institucion;cohorte=2022;horizonte=4,Base,32143,32143,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-4-Carrera,dimensiones,dimension=Institucion;cohorte=2022;horizonte=4,Carrera,5713,5713,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-4-Institucion,dimensiones,dimension=Institucion;cohorte=2022;horizonte=4,Institucion,7201,7201,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2022-4-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2022;horizonte=4,EducacionSuperior,11007,11007,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-1-Base,dimensiones,dimension=Institucion;cohorte=2023;horizonte=1,Base,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-1-Carrera,dimensiones,dimension=Institucion;cohorte=2023;horizonte=1,Carrera,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-1-Institucion,dimensiones,dimension=Institucion;cohorte=2023;horizonte=1,Institucion,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2023;horizonte=1,EducacionSuperior,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-2-Base,dimensiones,dimension=Institucion;cohorte=2023;horizonte=2,Base,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-2-Carrera,dimensiones,dimension=Institucion;cohorte=2023;horizonte=2,Carrera,24297,24297,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-2-Institucion,dimensiones,dimension=Institucion;cohorte=2023;horizonte=2,Institucion,25113,25113,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-2-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2023;horizonte=2,EducacionSuperior,27139,27139,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-3-Base,dimensiones,dimension=Institucion;cohorte=2023;horizonte=3,Base,39218,39218,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-3-Carrera,dimensiones,dimension=Institucion;cohorte=2023;horizonte=3,Carrera,15032,15032,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-3-Institucion,dimensiones,dimension=Institucion;cohorte=2023;horizonte=3,Institucion,16398,16398,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2023-3-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2023;horizonte=3,EducacionSuperior,19836,19836,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2024-1-Base,dimensiones,dimension=Institucion;cohorte=2024;horizonte=1,Base,41056,41056,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2024-1-Carrera,dimensiones,dimension=Institucion;cohorte=2024;horizonte=1,Carrera,41056,41056,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2024-1-Institucion,dimensiones,dimension=Institucion;cohorte=2024;horizonte=1,Institucion,41056,41056,0,0,PASS,seguimiento JOIN programas
DIM-Institucion-2024-1-EducacionSuperior,dimensiones,dimension=Institucion;cohorte=2024;horizonte=1,EducacionSuperior,41056,41056,0,0,PASS,seguimiento JOIN programas
